   1690       TimeStep=  4.831      Global_CFL= 0.1428E+05  Viscous_dt_unitcfl= 0.2951      Convective_dt_unitcfl= 0.3383E-03
   1700       TimeStep=  4.889      Global_CFL= 0.1445E+05  Viscous_dt_unitcfl= 0.2953      Convective_dt_unitcfl= 0.3383E-03
   1710       TimeStep=  4.947      Global_CFL= 0.1462E+05  Viscous_dt_unitcfl= 0.2955      Convective_dt_unitcfl= 0.3383E-03
   1720       TimeStep=  5.005      Global_CFL= 0.1479E+05  Viscous_dt_unitcfl= 0.2957      Convective_dt_unitcfl= 0.3384E-03
   1730       TimeStep=  5.064      Global_CFL= 0.1496E+05  Viscous_dt_unitcfl= 0.2959      Convective_dt_unitcfl= 0.3384E-03
   1740       TimeStep=  5.124      Global_CFL= 0.1514E+05  Viscous_dt_unitcfl= 0.2960      Convective_dt_unitcfl= 0.3385E-03
   1750       TimeStep=  5.184      Global_CFL= 0.1531E+05  Viscous_dt_unitcfl= 0.2960      Convective_dt_unitcfl= 0.3385E-03
   1760       TimeStep=  5.245      Global_CFL= 0.1549E+05  Viscous_dt_unitcfl= 0.2958      Convective_dt_unitcfl= 0.3387E-03
   1770       TimeStep=  5.307      Global_CFL= 0.1566E+05  Viscous_dt_unitcfl= 0.2957      Convective_dt_unitcfl= 0.3388E-03
   1780       TimeStep=  5.369      Global_CFL= 0.1584E+05  Viscous_dt_unitcfl= 0.2956      Convective_dt_unitcfl= 0.3389E-03
   1790       TimeStep=  5.430      Global_CFL= 0.1602E+05  Viscous_dt_unitcfl= 0.2957      Convective_dt_unitcfl= 0.3389E-03
   1800       TimeStep=  5.491      Global_CFL= 0.1620E+05  Viscous_dt_unitcfl= 0.2962      Convective_dt_unitcfl= 0.3390E-03
   1810       TimeStep=  5.553      Global_CFL= 0.1638E+05  Viscous_dt_unitcfl= 0.2967      Convective_dt_unitcfl= 0.3390E-03
   1820       TimeStep=  5.615      Global_CFL= 0.1656E+05  Viscous_dt_unitcfl= 0.2972      Convective_dt_unitcfl= 0.3390E-03
   1830       TimeStep=  5.678      Global_CFL= 0.1674E+05  Viscous_dt_unitcfl= 0.2975      Convective_dt_unitcfl= 0.3391E-03
   1840       TimeStep=  5.742      Global_CFL= 0.1693E+05  Viscous_dt_unitcfl= 0.2975      Convective_dt_unitcfl= 0.3392E-03
   1850       TimeStep=  5.806      Global_CFL= 0.1711E+05  Viscous_dt_unitcfl= 0.2975      Convective_dt_unitcfl= 0.3393E-03
   1860       TimeStep=  5.871      Global_CFL= 0.1730E+05  Viscous_dt_unitcfl= 0.2975      Convective_dt_unitcfl= 0.3394E-03
   1870       TimeStep=  5.936      Global_CFL= 0.1748E+05  Viscous_dt_unitcfl= 0.2975      Convective_dt_unitcfl= 0.3395E-03
   1880       TimeStep=  6.002      Global_CFL= 0.1767E+05  Viscous_dt_unitcfl= 0.2976      Convective_dt_unitcfl= 0.3396E-03
   1890       TimeStep=  6.068      Global_CFL= 0.1786E+05  Viscous_dt_unitcfl= 0.2976      Convective_dt_unitcfl= 0.3397E-03
